@relation predic
@attribute len real
@attribute nonsynvar real
@attribute synvar real
@attribute issuespe {1, 0}
@attribute expr real
@attribute reptime real
@attribute hi real
@attribute rec real
@attribute constaint_score real
@attribute Genic_score real
@attribute tr_count_all real
@attribute GC_content real
@attribute tr_coding_only_length real
@attribute Non_Conding_tr_count real
@attribute case {no,yes}
@data
0.299,5.0,3.0,0,1.01042,886.0,0.000001,0.000001,0.000001,0.000001,1,52.04,294.0,0,no
1.529,6.0,4.0,1,3.49302,468.0,0.34198,0.1113,2.626509964,-0.317668748,6,35.27,52390.4,1,no
0.577,6.0,2.0,0,4.41738,209.0,0.000001,0.000001,1.496466237,0.1250766517,3,52.67,12314.0,1,no
2.045,39.0,14.0,1,1.64342,1162.0,0.000001,0.000001,0.421340846,1.5561428136,8,41.06,32272.0,5,no
0.305,6.0,3.0,0,0.58829,624.0,0.000001,0.000001,0.000001,0.1471231123,9,40.89,40542.0,8,no
0.252,5.0,2.0,0,22.23866,223.0,0.000001,0.000001,0.000001,0.2132627603,2,56.74,823.0,1,no
2.279,40.0,22.0,0,6.05,242.0,0.000001,0.000001,1.413340016,-0.3287969685,4,47.09,22190.5,2,no
1.695,26.0,10.0,1,7.06527,642.0,0.16067,0.09713,-0.859955409,-0.7549584177,4,44.6,9719.0,0,no
2.082,18.0,18.0,0,2.62327,1018.0,0.000001,0.000001,1.564639555,-1.0231683683,9,41.84,65645.16666666667,3,no
3.895,54.0,65.0,0,1.05426,876.0,0.57996,0.12164,2.819165212,-2.2031928774,9,50.74,264175.25,1,no
4.521,8.0,4.0,1,0.75804,350.0,0.19821,0.20954,0.000001,0.000001,2,39.22,101779.5,0,no
2.092,37.0,16.0,0,3.97926,461.0,0.06541,0.12012,0.329492594,1.6241172976,4,45.7,12839.5,2,no
0.907,32.0,11.0,0,11.22696,237.0,0.06394,0.24464,-1.950867454,0.5328231217,8,48.46,36813.0,4,no
4.59,54.0,48.0,0,2.00276,280.0,0.68336,0.13319,3.574063845,-1.1630051131,7,52.24,26402.0,4,no
0.57,4.0,6.0,0,13.35011,323.0,0.0982,0.1773,1.75752087,0.000001,1,67.55,1778.0,0,no
1.154,21.0,10.0,0,0.92154,581.0,0.20507,0.11381,0.265186816,-0.179930907,8,44.05,51072.333333333336,2,no
1.464,17.0,26.0,0,17.50164,417.0,0.10028,0.08542,1.737400232,-1.0654447893,14,48.23,36764.2,9,no
1.406,23.0,8.0,0,6.99214,233.0,0.24206,0.0945,0.372102456,0.1305330081,11,46.58,21359.5,7,no
0.952,15.0,9.0,0,11.48899,257.0,0.000001,0.000001,-0.786368931,-0.5363109395,16,58.04,5106.875,8,no
1.655,28.0,12.0,0,4.55231,801.0,0.22698,0.08472,-0.693025458,1.5781934627,17,46.6,5650.666666666667,2,no
1.743,34.0,8.0,1,12.52385,750.0,0.098,0.07895,0.323854889,0.8873947306,8,45.26,8041.875,0,no
1.758,17.0,13.0,0,2.35218,163.0,0.66693,0.0986,1.109710849,-0.4903975986,5,43.85,2832.3333333333335,2,no
2.046,36.0,16.0,0,12.52385,750.0,0.000001,0.000001,-0.773561935,0.0716725803,11,47.22,10286.625,3,no
1.703,31.0,9.0,0,3.9229,946.0,0.08684,0.08917,-0.42905166,1.5561428136,29,45.32,22693.277777777777,11,no
0.466,13.0,3.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,67.53,0.000001,2,no
1.805,24.0,12.0,0,4.59366,828.0,0.000001,0.000001,0.306016557,-0.6667705043,1,48.61,7362.0,0,no
1.162,11.0,9.0,0,12.0779,194.0,0.33778,0.1731,1.972403948,-0.0935664077,4,68.27,2319.3333333333335,1,no
0.947,14.0,2.0,0,6.03263,318.0,0.07442,0.08555,0.018396571,0.5935099662,5,44.61,41297.6,0,no
1.227,10.0,8.0,0,7.26124,214.0,0.11237,0.08916,0.153439499,0.000001,9,62.76,2071.6,4,no
1.26,15.0,7.0,0,6.71605,271.0,0.1589,0.10761,1.485000432,-0.2497093186,6,51.16,56428.5,2,no
1.915,31.0,14.0,0,9.52219,282.0,0.15102,0.13776,0.737111945,0.0680334848,17,47.22,19833.11111111111,8,no
1.782,11.0,7.0,0,5.02038,155.0,0.15957,0.11683,1.835500786,-0.4719929046,23,41.75,20918.866666666665,8,no
0.977,9.0,3.0,0,0.000001,0.000001,0.4811,0.13398,2.021177691,-0.0512938299,13,46.36,10950.0,6,no
6.541,80.0,35.0,0,8.78419,232.0,0.000001,0.000001,1.662343283,-2.4458738473,9,39.67,50854.6,4,no
1.292,5.0,3.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,36.02,5416.0,0,no
0.333,6.0,4.0,0,1.36617,581.0,0.000001,0.000001,0.000001,-0.0072013718,9,46.97,39582.2,4,no
1.66,18.0,17.0,0,4.64802,286.0,0.000001,0.000001,0.000001,0.000001,3,36.81,9687.5,1,no
6.918,101.0,70.0,0,1.90381,1127.0,0.000001,0.000001,1.328479234,-0.9447372325,8,37.97,287457.25,4,no
1.903,29.0,13.0,0,11.83803,203.0,0.22673,0.12287,0.176380857,0.622829232,37,51.51,6855.714285714286,30,no
1.521,38.0,17.0,1,5.63754,350.0,0.33578,0.18667,-0.059240837,3.1809025889,1,47.09,30907.0,0,no
5.872,94.0,40.0,0,3.86697,450.0,0.03779,0.08467,-0.874561952,-1.9516192883,20,43.21,132305.57142857142,13,no
2.221,41.0,23.0,0,9.65022,176.0,0.06708,0.09112,1.323500233,-1.0177132956,5,54.13,5095.0,4,no
1.965,32.0,11.0,0,4.64431,395.0,0.10112,0.1241,-0.241310358,-0.799052816,17,44.4,40139.833333333336,11,no
2.071,31.0,16.0,0,4.63823,395.0,0.34824,0.23627,0.346440208,0.2021292367,3,41.77,26475.333333333332,0,no
1.159,12.0,3.0,0,3.39429,549.0,0.000001,0.000001,1.355702656,-0.1174323893,3,36.48,13896.333333333332,0,no
0.941,3.0,5.0,1,1.09701,396.0,0.99999,0.82218,2.107697679,-0.0972061904,8,35.07,15492.8,3,no
1.08,9.0,6.0,0,2.40308,505.0,0.1509,0.27707,2.878705819,-0.0953862162,6,59.54,7407.5,4,no
1.46,4.0,7.0,0,0.96507,578.0,0.83531,0.20297,3.198579996,-0.2515300117,6,36.98,150270.0,4,no
1.154,10.0,11.0,0,11.94942,179.0,0.51278,0.35859,2.51903213,-0.5822252308,6,57.43,3870.6666666666665,3,no
1.016,7.0,7.0,0,6.97669,464.0,0.99538,0.40044,2.910716742,0.1930342957,5,38.2,225226.0,3,no
1.101,7.0,3.0,1,4.23022,261.0,0.69632,0.48758,1.649966297,0.0589374977,13,40.44,41300.75,9,no
0.939,4.0,3.0,0,6.22098,373.0,0.53284,0.56595,2.837460723,-0.0310671881,5,58.08,4279.5,3,no
0.944,4.0,2.0,1,11.07527,219.0,0.000001,0.000001,3.018039717,0.000001,1,40.58,9065.0,0,no
0.932,5.0,6.0,0,20.80397,229.0,0.99998,0.86471,2.049477523,-0.1633450269,12,47.74,5332.5,8,no
0.953,19.0,12.0,0,16.39614,194.0,0.96801,0.20777,0.157617104,-0.1597046563,4,0.000001,3254.75,0,no
0.974,1.0,8.0,0,8.30974,290.0,0.66003,0.19986,3.62570041,-0.1192524841,3,41.49,2614.0,2,no
1.951,13.0,16.0,0,6.82809,264.0,0.55197,0.11305,3.204374773,0.240763792,4,48.45,16920.666666666668,1,no
0.966,15.0,4.0,0,3.65714,364.0,0.14391,0.11428,0.882009713,0.2609916862,7,39.75,56308.4,2,no
1.679,20.0,16.0,0,10.56657,221.0,0.16968,0.10329,2.012294025,-0.0219698813,27,57.08,13197.882352941177,10,no
1.59,13.0,5.0,1,14.27362,210.0,0.000001,0.000001,3.029732972,0.439181676,13,49.59,12998.0,4,no
1.54,44.0,16.0,1,11.87304,275.0,0.000001,0.000001,0.145651256,3.4272993716,5,53.54,7314.0,3,no
5.869,56.0,57.0,0,4.93727,403.0,0.10638,0.66554,3.77338841,-1.3358179666,2,47.21,49341.0,1,no
0.416,0.0,0.0,0,0.000001,0.000001,0.45286,0.10896,0.000001,0.0791650515,2,39.98,11932.0,0,no
0.844,4.0,3.0,0,12.1315,197.0,0.09513,0.10574,2.10419468,0.1250766517,9,53.83,3366.75,5,no
0.321,8.0,3.0,0,6.08423,266.0,0.000001,0.000001,0.000001,0.3253135767,4,56.75,3968.0,2,no
0.804,13.0,3.0,1,4.5062,272.0,0.35427,0.1717,0.059627405,0.5273688491,10,40.76,29416.75,6,no
2.801,37.0,25.0,1,0.43239,931.0,0.94298,0.26817,0.900616326,-1.0618103605,5,37.22,117283.8,0,no
2.57,52.0,30.0,1,0.000001,0.000001,0.000001,0.000001,0.423741371,0.000001,11,49.26,38550.0,6,no
0.233,3.0,3.0,0,1.17692,604.0,0.000001,0.000001,0.000001,0.435547893,3,40.0,260827.0,2,no
2.894,59.0,56.0,1,4.37973,867.0,0.000001,0.000001,1.234037228,-2.0708359428,2,51.8,512833.0,0,no
2.41,50.0,24.0,1,4.79049,262.0,0.50298,0.22234,0.426325515,-1.0563707756,7,49.55,13844.5,1,no
2.428,18.0,27.0,1,1.33952,902.0,0.85734,0.08171,2.724533089,-1.3098007001,5,38.3,129997.0,3,no
2.455,23.0,21.0,0,0.03859,1301.0,0.76728,0.12299,2.226925457,-0.4885778835,14,36.82,283053.0,8,no
2.144,13.0,10.0,0,2.25399,799.0,0.000001,0.000001,4.016475916,0.000001,2,51.08,8030.0,1,no
2.413,29.0,26.0,1,0.04645,524.0,0.38021,0.13194,1.502245113,-0.8854247532,4,35.27,124881.0,1,no
1.129,6.0,7.0,0,5.05506,211.0,0.000001,0.000001,3.068644118,0.000001,1,55.2,18388.0,0,no
4.744,55.0,55.0,1,2.7938,366.0,0.0747,0.10154,3.433218687,-2.0010841026,17,51.21,76792.0,12,no
2.425,28.0,14.0,0,0.39282,1140.0,0.42489,0.09429,1.876393992,-0.3765268066,5,34.23,162018.33333333334,2,no
1.751,16.0,15.0,0,2.6884,727.0,0.39311,0.10057,2.06948893,0.0184834648,2,47.16,10904.5,0,no
3.634,23.0,21.0,0,1.45644,592.0,0.000001,0.000001,1.293897924,0.000001,6,47.84,85825.6,1,no
3.624,48.0,35.0,0,6.31721,248.0,0.000001,0.000001,3.395000951,-0.012873393,9,43.52,66765.77777777778,0,no
2.047,40.0,24.0,0,3.70452,255.0,0.13441,0.09745,-0.490628874,0.4280526935,8,41.69,20063.5,6,no
2.082,17.0,8.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,5,41.66,0.000001,3,no
3.531,46.0,29.0,0,2.63035,455.0,0.55862,0.10473,0.163812302,-0.8340694671,11,38.11,61481.42857142857,4,no
4.433,50.0,32.0,0,1.98131,693.0,0.24106,0.64822,1.887991842,-1.5212479442,5,41.61,96101.4,0,no
3.774,29.0,17.0,1,2.57189,531.0,0.22943,0.31452,2.030229351,-1.3079829296,7,35.24,105259.0,5,no
3.223,88.0,36.0,0,7.85707,125.0,0.23844,0.27772,-1.127533487,-1.6243209682,6,52.83,49367.5,2,no
3.102,45.0,26.0,0,3.46092,614.0,0.33642,0.35136,0.002190697,0.0973585072,5,43.22,97137.66666666667,2,no
3.608,65.0,31.0,0,8.71877,158.0,0.42899,0.27241,1.072062082,-1.9182266587,20,56.91,22672.5,12,no
4.251,66.0,39.0,0,8.5537,515.0,0.19958,0.23555,3.042560017,0.7072206406,11,60.24,34174.0,7,no
3.607,29.0,30.0,0,6.30342,381.0,0.61306,0.15258,3.727962806,-1.3723173955,8,53.28,21661.75,4,no
0.986,20.0,7.0,0,4.82264,186.0,0.31938,0.18182,-0.751791078,-0.6465439014,5,41.06,19384.666666666668,2,no
0.514,3.0,6.0,0,9.25335,373.0,0.3703,0.78193,0.000001,0.0589374977,1,49.04,16345.0,0,no
0.992,11.0,5.0,0,4.79937,260.0,0.000001,0.000001,0.895676731,0.0828027428,11,42.66,15128.666666666666,5,no
1.555,16.0,11.0,0,19.55973,214.0,0.31339,0.10191,1.151916901,-0.6465439014,31,51.62,7740.222222222223,22,no
1.056,1.0,3.0,0,2.59225,340.0,0.29445,0.14229,2.811750635,0.3896375873,5,41.68,27301.333333333332,2,no
1.159,14.0,11.0,0,4.84729,425.0,0.17144,0.18311,1.65554676,-0.5363109395,2,45.79,57893.0,0,no
0.96,6.0,2.0,0,4.31919,242.0,0.21983,0.10146,0.000001,0.1250766517,17,40.54,37400.6,7,no
0.974,26.0,7.0,1,21.03486,286.0,0.000001,0.000001,-0.529532484,-0.3581197867,2,49.87,6885.0,1,no
1.021,13.0,3.0,0,0.39949,1075.0,0.000001,0.000001,0.000001,0.000001,2,41.88,5958.0,1,no
1.031,25.0,20.0,0,11.25216,432.0,0.000001,0.000001,-0.751301613,-0.0440158786,22,52.13,16796.5,18,no
0.813,8.0,4.0,1,10.02307,228.0,0.32065,0.19642,0.000001,0.000001,1,53.77,17763.0,0,no
0.942,7.0,11.0,0,2.31221,416.0,0.38527,0.24812,1.121424843,-0.4499465344,5,43.48,23600.6,0,no
0.699,9.0,4.0,0,6.17233,424.0,0.19301,0.10828,0.000001,-0.2735762528,10,39.42,98096.25,6,no
0.957,10.0,7.0,0,3.09835,614.0,0.89959,0.55078,1.819892497,0.1489415675,2,55.71,9003.0,1,no
0.875,5.0,6.0,0,4.67997,345.0,0.38429,0.11956,1.683059852,-0.2074375289,11,40.61,45027.2,6,no
0.587,1.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.8121724046,1,45.03,8906.0,0,no
0.87,0.0,0.0,0,0.000001,0.000001,0.11991,0.1289,1.186167753,0.0368911799,1,39.64,7992.0,0,no
0.908,12.0,10.0,0,20.69567,213.0,0.25555,0.12094,0.834794241,-0.3378940345,3,54.22,5875.0,0,no
0.7,6.0,1.0,1,8.56503,167.0,0.72124,0.11262,1.059011735,-0.0972061904,3,41.65,16769.5,1,no
0.868,1.0,12.0,0,13.62942,220.0,0.54955,0.14909,2.332642458,-0.2956224973,11,49.88,28147.0,2,no
0.646,8.0,11.0,0,16.60463,211.0,0.2732,0.12971,-0.063610591,-0.4719929046,4,58.37,8701.25,0,no
1.114,0.0,0.0,0,0.000001,0.000001,0.17751,0.10044,0.085886725,0.1728064496,3,41.9,19346.0,0,no
0.958,1.0,1.0,0,1.12113,310.0,0.32024,0.13151,2.649440882,0.1232582101,10,39.71,61604.2,5,no
1.412,10.0,4.0,0,4.90797,288.0,0.12168,0.10664,2.154284727,-0.3617612788,10,46.73,14139.666666666666,7,no
1.7,10.0,3.0,1,14.30637,204.0,0.000001,0.000001,0.000001,0.000001,3,50.81,14494.5,1,no
0.744,6.0,4.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.4594113262,3,51.65,3728.5,1,no
0.955,17.0,9.0,0,5.53233,273.0,0.07343,0.09186,0.004493641,0.3969065885,1,53.77,14150.0,0,no
1.328,12.0,7.0,0,26.3773,154.0,0.000001,0.000001,0.713253945,0.0387103395,8,42.82,12076.333333333334,5,no
1.523,47.0,26.0,0,9.78578,625.0,0.000001,0.000001,-0.800529563,2.5392996068,5,47.592,7929.5,3,no
1.715,50.0,21.0,0,8.19283,601.0,0.000001,0.000001,-1.20320849,3.228703513,7,46.635,11622.4,2,no
1.355,48.0,22.0,0,7.30281,458.0,0.000001,0.000001,-0.475266562,3.5615487213,3,51.45666666666666,6277.083333333333,0,no
1.54,28.0,28.0,0,7.42939,507.0,0.04179,0.09437,0.597289134,0.5364633607,3,52.6,5967.0,2,no
1.021,20.0,11.0,0,7.42939,507.0,0.07382,0.07049,-0.70739833,-0.8467877142,7,49.96,4273.0,3,no
1.613,19.0,11.0,0,1.7758,847.0,0.89222,0.08308,1.265195734,0.000001,8,37.46,330954.0,7,no
1.477,7.0,1.0,0,7.17623,458.0,0.04046,0.06599,0.378820374,1.8887392042,8,51.93,18544.055555555555,2,no
3.409,19.0,30.0,0,14.10725,230.0,0.64202,0.11134,5.065080973,-1.4200495098,19,51.42,23324.666666666668,10,no
0.562,7.0,5.0,0,1.8877,730.0,0.000001,0.000001,1.486554555,0.5035052672,3,41.97,8317.5,1,no
3.701,29.0,24.0,0,4.9824,193.0,0.38135,0.26221,3.473088024,-1.1297726263,21,39.55,85679.85714285714,7,no
3.372,70.0,78.0,0,6.39628,424.0,0.000001,0.000001,0.382269656,-2.7936507109,5,62.04,39417.5,3,no
2.21,50.0,21.0,0,3.72775,150.0,0.000001,0.000001,0.009811549,0.6742100959,18,45.27,102226.28571428571,11,no
1.61,28.0,12.0,0,4.73377,146.0,0.000001,0.000001,1.240492231,0.2425826239,11,44.46,28898.0,6,no
2.884,39.0,34.0,0,13.39207,433.0,0.23194,0.15806,1.528327831,-1.1684298716,17,51.93,10548.375,9,no
0.707,4.0,4.0,0,9.6123,336.0,0.29868,0.11262,0.000001,-0.0972061904,2,48.86,7526.0,1,no
0.933,3.0,2.0,0,8.86959,193.0,0.000001,0.000001,0.000001,0.000001,5,45.98,16580.0,1,no
2.037,63.0,34.0,0,9.78578,625.0,0.000001,0.000001,-1.216287872,2.7470425737,17,45.97,23329.0,6,no
1.87,52.0,29.0,0,7.17623,458.0,0.000001,0.000001,-1.49134413,2.831581484,8,51.95,6667.9,3,no
1.841,50.0,24.0,0,7.17623,458.0,0.05934,0.06828,-1.39502653,0.7862693434,6,57.51,6832.75,2,no
1.125,18.0,17.0,0,1.63136,553.0,0.16318,0.10673,0.994948409,-0.4242585377,1,49.48,15743.0,0,no
1.964,42.0,23.0,0,7.17623,458.0,0.000001,0.000001,1.24563577,1.7564252286,11,59.87,8855.166666666668,5,no
1.541,55.0,16.0,0,9.78578,625.0,0.000001,0.000001,-0.882148672,4.5384416466,10,47.12,5821.933333333333,4,no
1.174,23.0,7.0,0,1.59083,507.0,0.33672,0.36637,0.961881816,0.9296724198,6,46.15,16503.0,0,no
1.188,17.0,5.0,0,0.000001,0.000001,0.000001,0.000001,1.617591732,-0.3599402506,5,50.19,5509.333333333333,2,no
5.361,44.0,40.0,0,16.73468,208.0,0.83232,0.15691,3.941323562,-2.4106933888,12,48.02,27847.666666666668,9,no
0.835,9.0,4.0,0,3.91516,327.0,0.07987,0.06758,0.000001,0.014844891,9,42.4,13564.666666666666,0,no
0.516,10.0,7.0,0,11.99592,195.0,0.000001,0.000001,0.000001,-0.3617612788,5,51.41,14444.666666666666,2,no
2.508,39.0,14.0,0,2.42278,482.0,0.38194,0.09807,0.087631172,2.1368009404,5,37.01,32055.666666666668,2,no
2.172,19.0,12.0,0,1.49272,580.0,0.16613,0.24974,1.474212828,-0.7347312591,2,40.55,164446.0,1,no
2.175,14.0,22.0,0,13.69264,177.0,0.65543,0.45217,3.198206675,-1.1554578276,14,61.02,20101.5,12,no
0.293,2.0,1.0,0,3.39622,430.0,0.000001,0.000001,1.947838711,0.0791650515,3,51.35,13570.0,2,no
0.624,15.0,6.0,0,5.48674,211.0,0.24931,0.78312,1.175646313,0.2830380993,2,58.74,4806.0,0,no
1.129,14.0,7.0,0,0.82611,496.0,0.09265,0.23774,0.519301405,-0.2938016524,8,36.83,30656.5,4,no
1.894,22.0,14.0,0,3.70056,547.0,0.13797,0.08668,-0.390852313,0.2425826239,6,39.54,25534.0,2,no
1.278,15.0,9.0,0,11.92074,306.0,0.12986,0.28788,0.961981368,-0.1376585754,5,41.29,11057.4,0,no
2.024,22.0,13.0,0,8.59648,194.0,0.000001,0.000001,1.663238563,0.1764442815,28,44.42,25529.714285714286,21,no
2.184,38.0,20.0,0,8.7164,315.0,0.000001,0.000001,0.593275445,-0.8192818388,4,45.7,37092.0,2,no
1.626,39.0,33.0,0,6.08356,528.0,0.5431,0.11298,-1.838717572,-1.280491183,4,63.79,4587.666666666667,1,no
0.479,9.0,7.0,0,6.72307,479.0,0.000001,0.000001,0.000001,0.5714628515,4,46.39,6428.666666666667,1,no
1.244,0,0,0,0.000001,0.000001,0.000001,0.000001,3.647197497,0.000001,3,51.28,9094.0,0,no
1.041,20.0,4.0,1,10.42621,239.0,0.000001,0.000001,1.171263243,0.000001,1,49.22,9234.0,0,no
0.441,11.0,14.0,0,20.70141,200.0,0.16761,0.47659,-0.578293783,0.7514741143,1,64.18,1102.0,0,no
2.311,19.0,13.0,0,2.34429,366.0,0.61718,0.20128,1.75395012,-0.5565370434,5,40.11,30987.0,4,no
2.637,24.0,13.0,0,4.83934,269.0,0.000001,0.000001,2.078261982,-0.6226769456,8,36.91,44510.0,6,no
5.646,113.0,50.0,0,3.1044,411.0,0.98238,0.10873,0.713536701,0.1614915255,8,48.5,83804.33333333333,5,no
0.517,2.0,3.0,0,9.42986,142.0,0.24177,0.10692,2.121926753,0.0130256087,6,55.72,2275.6666666666665,3,no
0.508,5.0,4.0,0,7.40524,234.0,0.000001,0.000001,0.000001,-0.141298762,6,41.73,20155.5,2,no
1.11,16.0,7.0,1,5.51151,418.0,0.000001,0.000001,0.118383104,-0.4040327464,4,41.41,20685.0,1,no
0.431,10.0,2.0,1,4.55772,384.0,0.000001,0.000001,0.000001,0.0368911799,11,41.29,22214.571428571428,4,no
1.6,24.0,22.0,0,0.000001,0.000001,0.000001,0.000001,1.080107157,2.109277534,1,52.47,5345.833333333333,0,no
1.691,39.0,28.0,1,8.13333,189.0,0.96985,0.14861,-0.093661211,1.1849533096,3,65.55,3810.5,1,no
1.403,9.0,16.0,0,5.0017,482.0,0.08157,0.08152,2.564046389,-0.315847836,8,44.84,51471.5,4,no
2.305,14.0,20.0,0,6.5291,232.0,0.24977,0.11262,2.51440018,-1.0011204781,3,41.29,95427.33333333333,0,no
1.231,17.0,14.0,0,1.79358,381.0,0.28271,0.60265,0.73317617,-0.291981272,3,37.64,28644.0,2,no
0.733,13.0,6.0,0,18.13435,201.0,0.000001,0.000001,1.036199036,0.7055626265,6,52.59,12591.0,0,no
1.901,25.0,12.0,0,1.4537,264.0,0.000001,0.000001,1.520660226,0.6651035161,4,44.92,64171.0,2,no
2.35,14.0,4.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.8378485708,2,43.56,52375.5,0,no
0.712,11.0,2.0,0,9.00505,220.0,0.000001,0.000001,0.956501841,-0.0512938299,6,49.17,44327.0,5,no
3.812,55.0,47.0,0,0.35738,963.0,0.06704,0.1068,1.847508598,-0.3858548537,17,44.79,166162.44444444444,8,no
1.77,26.0,17.0,0,3.93239,321.0,0.21941,0.46348,1.597357023,0.0441681027,5,43.07,27916.2,0,no
0.631,8.0,2.0,0,15.11891,168.0,0.000001,0.000001,-0.058759038,0.014844891,14,65.69,1199.5,8,no
0.874,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,1,42.74,4162.0,0,no
0.797,15.0,3.0,0,0.96263,432.0,0.000001,0.000001,0.331799858,0.0607565283,1,40.13,3967.0,0,no
1.402,11.0,11.0,0,26.86552,198.0,0.34022,0.5307,1.848605748,0.2628100446,15,53.53,7170.0,10,no
1.451,12.0,5.0,0,0.94589,895.0,0.12746,0.09264,1.753024421,0.4832751312,2,38.39,68360.0,1,no
4.79,43.0,55.0,1,10.08851,470.0,0.53886,0.1332,3.87551807,-2.0285115401,7,50.45,162158.5,3,no
4.787,49.0,44.0,0,0.44181,1366.0,0.25438,0.21802,2.319401303,-2.1847126489,11,36.01,219892.125,3,no
4.773,78.0,72.0,0,4.01911,706.0,0.82846,0.13042,0.984951693,-2.1960750966,8,45.01,635982.3333333334,5,no
2.345,61.0,31.0,0,18.51188,467.0,0.24042,0.13894,-0.711613405,0.0366786887,6,59.55,15087.0,5,no
0.261,4.0,3.0,0,7.70684,193.0,0.000001,0.000001,0.000001,0.3694071088,5,51.39,43015.2,0,no
1.457,38.0,10.0,1,6.33411,240.0,0.10067,0.06615,-1.104441487,0.5125963546,3,45.34,29695.0,1,no
0.61,8.0,9.0,1,1.7253,439.0,0.11688,0.13208,0.077312985,0.0607565283,2,42.69,22172.0,1,no
0.61,19.0,8.0,0,0.82218,425.0,0.10712,0.11669,-1.476407819,0.0846217467,1,41.87,17974.0,0,no
0.794,1.0,0.0,1,0.000001,0.000001,0.000001,0.000001,-0.223483987,0.1489415675,1,41.43,1299.0,0,no
0.805,9.0,7.0,0,6.48331,237.0,0.000001,0.000001,1.427402478,0.5714628515,6,45.61,16060.666666666666,3,no
1.39,15.0,13.0,0,4.83001,235.0,0.22784,0.22516,0.518446223,-0.9790726815,7,43.33,45010.4,2,no
0.467,10.0,7.0,1,7.03538,424.0,0.08732,0.10009,0.000001,0.3932709247,4,46.49,7769.333333333333,1,no
1.206,30.0,13.0,0,6.40871,237.0,0.04346,0.10785,0.784489881,3.1110546985,1,45.29,28443.0,0,no
0.461,8.0,4.0,0,3.42219,527.0,0.09266,0.10955,0.000001,-0.0072013718,3,43.41,13499.5,1,no
1.342,14.0,7.0,0,0.97405,643.0,0.1323,0.08332,0.928433606,-0.3617612788,4,36.34,27463.0,1,no
1.597,27.0,11.0,0,1.16876,865.0,0.83067,0.10583,0.769711194,0.1323521652,9,37.55,12432.75,5,no
1.09,19.0,9.0,0,14.67279,253.0,0.000001,0.000001,0.00801084,0.7294267813,10,54.79,4903.75,6,no
0.906,16.0,8.0,0,5.29647,207.0,0.000001,0.000001,1.002223336,-0.2037968257,21,54.42,21049.8125,5,no
3.65,68.0,47.0,0,1.57153,583.0,0.55125,0.12968,0.528818196,-1.2696588148,9,40.86,118717.4,4,no
0.272,6.0,1.0,0,1.75852,743.0,0.000001,0.000001,0.000001,0.6798842233,1,51.12,1428.0,0,no
0.684,4.0,4.0,0,0.52906,1018.0,0.000001,0.000001,1.246076842,0.1030302309,3,37.47,167895.0,1,no
3.17,32.0,20.0,1,0.66026,995.0,0.53121,0.17806,2.825823467,-0.9313380396,7,36.14,341215.5,5,no
0.592,7.0,3.0,0,1.30577,438.0,0.1394,0.11402,1.375064208,0.3473603122,4,47.3,25066.0,2,no
0.649,12.0,8.0,0,8.99127,211.0,0.22946,0.15907,0.153119757,0.000001,1,50.83,5530.0,0,no
3.2,67.0,32.0,0,8.41605,386.0,0.11816,0.11048,0.325107243,0.5474042885,6,45.77,22487.5,4,no
2.866,27.0,32.0,0,21.28709,224.0,0.78351,0.2999,3.841448349,-1.1518214867,26,50.9,20370.25,10,no
3.204,8.0,31.0,0,6.16485,464.0,0.70086,0.33303,4.944453931,-0.9993004393,11,44.46,19392.666666666668,5,no
3.178,15.0,30.0,0,8.35734,386.0,0.000001,0.000001,4.537008244,-1.3741324358,8,50.38,23169.333333333332,5,no
1.243,2.0,4.0,0,16.56449,183.0,0.77435,0.15588,3.085088232,-0.0310671881,4,44.37,5761.0,1,no
0.847,3.0,6.0,0,1.73442,585.0,0.16823,0.10796,0.000001,0.000001,21,39.02,68438.57142857143,14,no
0.666,7.0,2.0,0,4.65152,561.0,0.3284,0.15837,0.28346221,0.000001,1,54.8,6411.0,0,no
0.649,5.0,9.0,0,3.0084,347.0,0.55384,0.26913,2.013042742,-0.317668748,1,54.86,37968.0,0,no
2.778,42.0,28.0,0,5.53735,243.0,0.07701,0.08086,1.544599803,0.7183037608,4,43.4,49470.0,0,no
1.053,23.0,10.0,0,0.29081,629.0,0.29035,0.07711,-0.294951935,0.8194338545,2,44.17,29297.0,0,no
0.676,6.0,7.0,0,5.84373,219.0,0.9799,0.11262,2.334622444,-0.2294837713,4,60.37,6396.5,2,no
0.361,0.0,0.0,0,0.000001,0.000001,0.9143,0.13588,0.000001,0.000001,1,47.36,3122.0,0,no
1.128,26.0,13.0,0,2.45027,593.0,0.23348,0.11888,0.158933822,-0.5344905146,12,57.8,13092.6,7,no
0.703,12.0,10.0,1,19.06324,206.0,0.21502,0.13667,0.319019064,-0.3838075643,6,56.8,4298.8,1,no
1.023,0.0,0.0,0,0.000001,0.000001,0.89726,0.10286,1.78417394,-0.2074375289,9,39.12,371507.77777777775,0,no
